year,realrinc,age,occ10,occrecode,prestg10,childs,wrkstat,gender,educcat,maritalcat
2018,2043,57,4220,Service,24,3,Part-Time,Female,High School,Married
2018,,64,8630,Production,49,1,Full-Time,Male,High School,Married
2018,72640,58,1006,Professional,65,0,Housekeeper,Female,Junior College,Married
2018,63560,53,425,Business/Finance,58,1,Full-Time,Female,Graduate,Married
2018,,53,3850,Service,60,1,Retired,Male,Junior College,Married
2018,24970,56,1050,Professional,48,3,Full-Time,Male,High School,Married
2018,151050.72136000003,64,3540,Professional,53,0,"Unemployed, Laid Off",Female,Bachelor,Never Married
2018,1589,40,6260,Construction/Extraction,28,2,Housekeeper,Male,High School,Never Married
2018,,64,4250,Service,37,4,Housekeeper,Female,High School,Married
2018,8512.5,39,9130,Transportation,35,3,Full-Time,Female,High School,Married
2018,,42,4000,Service,50,3,Housekeeper,Female,Less Than High School,Married
2018,,51,6330,Construction/Extraction,35,6,Full-Time,Male,Less Than High School,Married
2018,,40,6260,Construction/Extraction,28,5,Full-Time,Female,Less Than High School,Divorced
2018,24970,40,7315,"Installation, Maintenance, and Repair",45,2,Full-Time,Male,Less Than High School,Divorced
2018,,44,2310,Professional,61,2,"Unemployed, Laid Off",Female,Bachelor,Married
2018,,61,5700,Office and Administrative Support,47,2,Housekeeper,Female,Bachelor,Married
2018,7377.5,39,4760,Sales,31,3,Part-Time,Female,High School,Divorced
2018,37455,41,710,Business/Finance,51,1,Full-Time,Female,Graduate,Never Married
2018,45400,49,3220,Professional,62,3,Full-Time,Female,High School,Separated
2018,,59,4010,Service,38,1,School,Female,Graduate,Married
2018,,40,4600,Service,35,3,Part-Time,Female,Bachelor,Divorced
2018,,53,5540,Office and Administrative Support,45,1,Part-Time,Female,Graduate,Married
2018,17025,39,5000,Office and Administrative Support,46,1,Full-Time,Female,High School,Never Married
2018,37455,62,2200,Professional,74,3,Full-Time,Male,Graduate,Divorced
2018,5107.5,48,4020,Service,33,4,Part-Time,Female,High School,Separated
2018,6242.5,47,9600,Transportation,35,6,"Unemployed, Laid Off",Male,High School,Married
2018,17025,42,5310,Office and Administrative Support,50,1,Full-Time,Female,High School,Never Married
2018,1589,38,5700,Office and Administrative Support,47,3,Part-Time,Female,High School,Married
2018,20430,53,2200,Professional,74,1,Temporarily Not Working,Male,Bachelor,Married
2018,30645,40,8965,Production,35,4,Full-Time,Male,High School,Divorced
2018,63560,57,7000,"Installation, Maintenance, and Repair",43,2,Full-Time,Male,Junior College,Married
2018,4086,51,1950,Professional,54,1,Full-Time,Male,High School,Married
2018,,60,3060,Professional,80,2,Retired,Female,Junior College,Separated
2018,54480,55,3500,Professional,69,0,Full-Time,Female,Graduate,Divorced
2018,151050.72136000003,40,9610,Transportation,22,3,Full-Time,Female,High School,Married
2018,9647.5,46,205,Business/Finance,46,0,"Unemployed, Laid Off",Male,Less Than High School,Never Married
2018,,60,7800,Production,45,5,Other,Female,Less Than High School,Divorced
2018,6242.5,36,4230,Service,25,2,Full-Time,Female,High School,Never Married
2018,20430,40,8020,Production,35,2,Full-Time,Male,High School,Married
2018,30645,47,4850,Sales,45,0,Full-Time,Male,High School,Married
2018,14755,51,4000,Service,50,2,Full-Time,Male,High School,Divorced
2018,,63,700,Business/Finance,51,0,"Unemployed, Laid Off",Male,High School,Never Married
2018,17025,47,1920,Professional,57,2,Full-Time,Female,High School,Married
2018,,36,50,Business/Finance,53,1,Full-Time,Female,Bachelor,Married
2018,151050.72136000003,49,220,Business/Finance,53,4,Full-Time,Male,High School,Married
2018,6242.5,38,5400,Office and Administrative Support,38,2,Part-Time,Female,Junior College,Married
2018,17025,50,5600,Office and Administrative Support,40,3,Full-Time,Male,High School,Divorced
2018,9647.5,59,3255,Professional,64,4,Full-Time,Female,High School,Married
2018,30645,54,4010,Service,38,2,Full-Time,Male,High School,Married
2018,20430,58,2340,Professional,38,2,Full-Time,Female,Junior College,Married
2018,7377.5,52,4760,Sales,31,4,"Unemployed, Laid Off",Female,High School,Never Married
2018,20430,43,5360,Office and Administrative Support,36,0,Part-Time,Female,Graduate,Divorced
2018,14755,46,5620,Office and Administrative Support,25,1,Full-Time,Male,High School,Married
2018,,50,9620,Transportation,25,2,Temporarily Not Working,Female,High School,Divorced
2018,,40,800,Business/Finance,60,4,Part-Time,Female,Bachelor,Divorced
2018,5107.5,53,4230,Service,25,2,Part-Time,Female,Less Than High School,Never Married
2018,,46,4320,Service,42,1,Housekeeper,Female,Junior College,Married
2018,37455,56,50,Business/Finance,53,1,Full-Time,Female,High School,Divorced
2018,9647.5,38,3600,Service,48,1,Full-Time,Female,Less Than High School,Married
2018,63560,39,1600,Professional,59,4,Full-Time,Male,Graduate,Married
2018,54480,45,1430,Professional,63,1,Temporarily Not Working,Male,Graduate,Married
2018,63560,47,136,Business/Finance,53,1,Full-Time,Female,Graduate,Married
2018,37455,46,2320,Professional,64,2,Full-Time,Male,Graduate,Married
2018,72640,48,20,Business/Finance,50,2,Full-Time,Female,Bachelor,Divorced
2018,,38,4700,Sales,38,3,Housekeeper,Female,High School,Married
2018,,54,4010,Service,38,1,Housekeeper,Female,High School,Never Married
2018,9647.5,50,6200,Construction/Extraction,49,3,Full-Time,Male,Junior College,Widowed
2018,24970,48,9130,Transportation,35,2,Full-Time,Male,High School,Divorced
2018,24970,59,5850,Office and Administrative Support,32,3,Full-Time,Male,High School,Divorced
2018,5107.5,40,3535,Professional,52,2,Full-Time,Female,High School,Never Married
2018,37455,50,9720,Transportation,32,2,Full-Time,Male,Less Than High School,Married
2018,30645,43,5550,Office and Administrative Support,45,2,Full-Time,Male,High School,Married
2018,,54,5240,Office and Administrative Support,31,4,Full-Time,Female,High School,Married
2018,24970,46,2340,Professional,38,0,Full-Time,Male,Bachelor,Never Married
2018,9647.5,47,1300,Professional,73,4,Full-Time,Male,Less Than High School,Married
2018,20430,57,7610,"Installation, Maintenance, and Repair",28,3,Full-Time,Female,High School,Married
2018,,37,5240,Office and Administrative Support,31,2,Temporarily Not Working,Female,High School,Never Married
2018,54480,47,8600,Production,60,3,Full-Time,Male,High School,Divorced
2018,,61,6260,Construction/Extraction,28,0,Housekeeper,Male,Less Than High School,Never Married
2018,37455,54,8610,Production,47,0,Full-Time,Male,Bachelor,Married
2018,,64,220,Business/Finance,53,6,Retired,Male,Bachelor,Married
2018,45400,36,850,Business/Finance,63,2,Full-Time,Female,Bachelor,Married
2018,24970,42,2340,Professional,38,3,Housekeeper,Female,Bachelor,Divorced
2018,1589,44,2630,Professional,46,0,Part-Time,Female,Junior College,Married
2018,151050.72136000003,44,9140,Transportation,26,2,Full-Time,Male,High School,Widowed
2018,63560,43,1020,Professional,60,0,Full-Time,Male,Bachelor,Never Married
2018,,43,6200,Construction/Extraction,49,2,Full-Time,Male,High School,Divorced
2018,12485,36,6730,Construction/Extraction,41,2,Part-Time,Male,High School,Divorced
2018,24970,58,2000,Professional,51,3,Temporarily Not Working,Male,Bachelor,Divorced
2018,,62,9620,Transportation,25,0,Other,Male,High School,Never Married
2018,20430,51,1060,Professional,57,3,Temporarily Not Working,Female,Junior College,Married
2018,,40,3800,Service,40,6,Housekeeper,Female,High School,Never Married
2018,20430,35,2000,Professional,51,1,Full-Time,Female,Bachelor,Married
2018,7377.5,52,4510,Service,36,4,Part-Time,Female,Junior College,Divorced
2018,30645,56,7330,"Installation, Maintenance, and Repair",38,1,Full-Time,Male,High School,Divorced
2018,17025,46,5620,Office and Administrative Support,25,0,Temporarily Not Working,Female,High School,Married
2018,37455,48,7000,"Installation, Maintenance, and Repair",43,2,Full-Time,Male,High School,Married
2018,30645,55,530,Business/Finance,42,2,Full-Time,Male,Junior College,Divorced
2018,,56,4610,Service,48,0,Housekeeper,Female,High School,Divorced
2018,,62,9830,Armed Forces,62,2,Retired,Male,Bachelor,Married
2018,17025,59,2340,Professional,38,3,Full-Time,Female,High School,Widowed
2018,5107.5,40,2900,Professional,43,3,Part-Time,Male,Bachelor,Married
2018,9647.5,48,7750,Production,35,0,Full-Time,Male,Less Than High School,Married
2018,,61,9600,Transportation,35,6,Retired,Male,High School,Married
2018,63560,49,120,Business/Finance,53,3,Full-Time,Female,Graduate,Married
2018,24970,39,5240,Office and Administrative Support,31,3,Full-Time,Male,High School,Married
2018,12485,45,5100,Office and Administrative Support,24,6,Full-Time,Female,Junior College,Separated
2018,,60,9130,Transportation,35,0,Retired,Male,High School,Never Married
2018,17025,39,4750,Sales,30,0,Part-Time,Male,Bachelor,Never Married
2018,,52,4810,Sales,47,3,Full-Time,Female,Bachelor,Married
2018,8512.5,44,4720,Sales,28,2,Part-Time,Female,High School,Married
2018,3405,59,4030,Service,21,2,Part-Time,Female,High School,Divorced
2018,9647.5,46,4600,Service,35,6,Part-Time,Female,High School,Divorced
2018,,63,4700,Sales,38,0,"Unemployed, Laid Off",Male,High School,Never Married
2018,5107.5,40,5940,Office and Administrative Support,17,0,Part-Time,Female,Graduate,Never Married
2018,,64,1105,Professional,61,3,Retired,Male,High School,Married
2018,,56,6260,Construction/Extraction,28,4,Retired,Male,High School,Married
2018,,41,3300,Professional,61,2,Housekeeper,Female,Junior College,Married
2018,30645,54,2310,Professional,61,2,Full-Time,Female,Bachelor,Divorced
2018,,40,4760,Sales,31,2,Full-Time,Male,High School,Separated
2018,63560,64,1030,Professional,55,2,Full-Time,Male,Bachelor,Married
2018,37455,56,3030,Professional,55,2,Full-Time,Female,Bachelor,Divorced
2018,63560,50,1006,Professional,65,0,Full-Time,Male,Bachelor,Married
2018,1589,49,7750,Production,35,0,Full-Time,Male,High School,Never Married
2018,151050.72136000003,61,205,Business/Finance,46,2,Full-Time,Male,High School,Married
2018,24970,38,6440,Construction/Extraction,43,0,"Unemployed, Laid Off",Female,Junior College,Divorced
2018,,40,2630,Professional,46,4,Housekeeper,Female,High School,Married
2018,24970,41,7140,"Installation, Maintenance, and Repair",56,0,Full-Time,Male,Junior College,Divorced
2018,2497,47,4600,Service,35,4,Part-Time,Female,Less Than High School,Married
2018,6242.5,50,5300,Office and Administrative Support,30,3,Part-Time,Female,High School,Never Married
2018,9647.5,41,3900,Service,38,3,Full-Time,Female,High School,Separated
2018,,63,2300,Professional,53,3,"Unemployed, Laid Off",Female,Junior College,Divorced
2018,30645,56,1550,Professional,50,1,Full-Time,Male,High School,Married
2018,20430,55,5700,Office and Administrative Support,47,2,Full-Time,Female,Junior College,Married
2018,5107.5,58,9130,Transportation,35,2,Part-Time,Male,High School,Divorced
2018,17025,39,4920,Sales,49,2,Part-Time,Female,Junior College,Married
2018,,42,,,,3,Housekeeper,Female,Bachelor,Married
2018,37455,53,2310,Professional,61,4,Full-Time,Female,Bachelor,Divorced
2018,30645,57,5700,Office and Administrative Support,47,0,Full-Time,Male,High School,Never Married
2018,24970,53,20,Business/Finance,50,3,Full-Time,Female,Junior College,Married
2018,,63,4220,Service,24,6,Retired,Male,High School,Married
2018,,62,4620,Service,35,2,Housekeeper,Female,Bachelor,Married
2018,45400,56,4710,Sales,48,2,Full-Time,Female,Bachelor,Married
2018,30645,35,5000,Office and Administrative Support,46,0,Full-Time,Male,Bachelor,Never Married
2018,227,64,1300,Professional,73,2,Full-Time,Female,Bachelor,Married
2018,30645,41,230,Business/Finance,59,2,Full-Time,Female,High School,Divorced
2018,,42,9620,Transportation,25,6,Full-Time,Female,Less Than High School,Never Married
2018,6242.5,52,2540,Professional,48,4,Part-Time,Female,Bachelor,Married
2018,63560,42,3110,Professional,63,0,Full-Time,Female,Bachelor,Divorced
2018,30645,45,800,Business/Finance,60,2,Full-Time,Male,Bachelor,Married
2018,,64,3245,Professional,62,1,Part-Time,Female,Graduate,Married
2018,30645,49,420,Business/Finance,52,0,Full-Time,Female,Graduate,Married
2018,9647.5,42,3150,Professional,61,2,Part-Time,Female,Bachelor,Married
2018,14755,47,2060,Professional,31,4,Full-Time,Male,Bachelor,Married
2018,30645,48,3255,Professional,64,3,Part-Time,Female,Junior College,Married
2018,9647.5,53,3600,Service,48,3,Temporarily Not Working,Female,High School,Widowed
2018,20430,57,1300,Professional,73,2,Full-Time,Male,Bachelor,Divorced
2018,,64,4010,Service,38,0,Retired,Male,High School,Never Married
2018,14755,63,3310,Professional,56,0,Full-Time,Female,Bachelor,Divorced
2018,30645,56,9130,Transportation,35,2,Full-Time,Male,Less Than High School,Divorced
2018,,53,6520,Construction/Extraction,35,1,Housekeeper,Female,Less Than High School,Married
2018,45400,44,8965,Production,35,2,Full-Time,Male,High School,Divorced
2018,24970,39,4740,Sales,24,2,Full-Time,Male,High School,Never Married
2018,14755,57,8965,Production,35,0,Full-Time,Male,High School,Divorced
2018,1589,42,4760,Sales,31,3,Other,Female,High School,Never Married
2018,24970,53,6420,Construction/Extraction,35,0,Temporarily Not Working,Male,High School,Never Married
2018,24970,35,1010,Professional,63,3,Full-Time,Male,High School,Divorced
2018,17025,56,5610,Office and Administrative Support,35,4,Full-Time,Male,High School,Married
2018,14755,43,7220,"Installation, Maintenance, and Repair",45,2,Full-Time,Male,High School,Never Married
2018,12485,43,4230,Service,25,6,Full-Time,Female,High School,Divorced
2018,,44,5360,Office and Administrative Support,36,2,Full-Time,Female,Bachelor,Married
2018,63560,58,430,Business/Finance,39,2,Full-Time,Male,Bachelor,Widowed
2018,,38,6260,Construction/Extraction,28,2,Full-Time,Male,High School,Married
2018,,49,410,Business/Finance,41,4,Full-Time,Female,Bachelor,Married
2018,37455,51,220,Business/Finance,53,2,Full-Time,Male,High School,Married
2018,14755,59,2310,Professional,61,2,Full-Time,Female,Graduate,Married
2018,14755,61,725,Business/Finance,49,4,Full-Time,Female,Bachelor,Married
2018,20430,50,3640,Service,48,2,Full-Time,Female,Junior College,Married
2018,54480,39,735,Business/Finance,57,2,Full-Time,Male,Graduate,Married
2018,37455,48,850,Business/Finance,63,2,Part-Time,Female,Graduate,Married
2018,,58,7150,"Installation, Maintenance, and Repair",40,4,Other,Male,High School,Married
2018,30645,54,3500,Professional,69,3,Full-Time,Female,Junior College,Separated
2018,,44,940,Business/Finance,52,3,Housekeeper,Female,Less Than High School,Married
2018,24970,59,5610,Office and Administrative Support,35,3,Full-Time,Male,High School,Married
2018,,47,8740,Production,39,0,Housekeeper,Female,Bachelor,Married
2018,,46,2000,Professional,51,2,Housekeeper,Female,Graduate,Married
2018,10782.5,55,340,Business/Finance,42,2,Full-Time,Male,High School,Married
2018,24970,45,50,Business/Finance,53,0,Full-Time,Male,Bachelor,Separated
2018,,40,6260,Construction/Extraction,28,2,Part-Time,Female,Less Than High School,Never Married
2018,227,61,6230,Construction/Extraction,44,4,Other,Male,Less Than High School,Married
2018,20430,49,6050,"Farming, Fishing, and Forestry",27,5,Full-Time,Male,Less Than High School,Married
2018,14755,38,2310,Professional,61,2,Full-Time,Male,Bachelor,Married
2018,30645,36,1550,Professional,50,3,Full-Time,Male,High School,Married
2018,,45,540,Business/Finance,46,1,Full-Time,Male,High School,Married
2018,24970,40,4810,Sales,47,0,Full-Time,Male,High School,Never Married
2018,12485,60,4220,Service,24,3,Full-Time,Female,Less Than High School,Divorced
2018,24970,54,850,Business/Finance,63,3,Full-Time,Female,High School,Divorced
2018,,37,2310,Professional,61,2,Housekeeper,Female,Bachelor,Married
2018,54480,41,9130,Transportation,35,5,Full-Time,Male,Bachelor,Married
2018,,43,1105,Professional,61,0,"Unemployed, Laid Off",Male,Graduate,Never Married
2018,37455,42,10,Business/Finance,72,2,Full-Time,Male,Graduate,Married
2018,24970,57,1550,Professional,50,2,Full-Time,Male,Bachelor,Married
2018,20430,43,2200,Professional,74,2,Full-Time,Female,Bachelor,Married
2018,,41,540,Business/Finance,46,0,Other,Male,Graduate,Never Married
2018,54480,46,710,Business/Finance,51,2,Full-Time,Male,Bachelor,Married
2018,45400,50,3150,Professional,61,0,Full-Time,Female,Graduate,Never Married
2018,45400,37,1020,Professional,60,0,Full-Time,Female,Bachelor,Married
2018,227,60,9140,Transportation,26,4,Part-Time,Female,High School,Married
2018,6242.5,57,7315,"Installation, Maintenance, and Repair",45,2,Part-Time,Male,High School,Married
2018,,38,,,,2,Housekeeper,Female,High School,Married
2018,,40,2300,Professional,53,5,"Unemployed, Laid Off",Female,High School,Never Married
2018,,56,7800,Production,45,2,Housekeeper,Female,Junior College,Separated
